ITEM,ProductId,Rating,UserId
oil,3602116004,2,A3437C79W6IORP
carrots,1906987238,4,A2RDQX62GRK6SU
oatmeal,7800558258,3,APBQH4BS48CQO
nonfat milk,5357955751,4,A2T5IANBMPPQQ7
chicken,1451646526,4,A3FE8W8UV95U6B
toothpaste,6175005570,4,A3DG2I5KGLK73K
shampoo,6162071103,5,A4QK28MB0Y8R8
strong cheese,4057362886,2,A2550BO5C6CC4O
chocolate,1304651088,3,A126J8DRHTQBT0
mushroom cream sauce,5357955905,2,A30NKV5H3TPHIT
flax seed,5357956014,2,A1EVGDOTGFZOSS
napkins,7883633309,2,AJAT0Z7G78AKG
grated cheese,1304651104,3,AP5WTCMP6DTRV
oil,3602116004,3,A21IM16PQWKVO5
light mayo,3222000565,4,A1TLDR1V4O48PK
light cream,6053640972,2,A2PHMQ53HYJX5E
mint,1304651347,3,A2W5CUXW018S4X
chili,6041134494,3,A3VCJ1D1Z4J8W
milk,3292000971,1,A29WF3KXZ6C1OD
grated cheese,1304651104,2,AY4CBEDCI5Y2V
white wine,6167061580,3,A21E3CB2A1B149
bug spray,3423470476,5,A3ON6E699JT6CE
whole wheat rice,4057363823,1,A2ONROQ0ITT7HX
tomato juice,1304146537,4,A1O2WUVJ9OKUTO
olive oil,1304351475,2,A6F8KH0J1AVYA
melons,6175005589,1,A2MMRRW7920RM
avocado,733001998,5,AXPKZA7UZXKTT
mayonnaise,5357954771,2,A25PW8VQJ611EA
red wine,1304511154,1,A1ZLDDN5J9CFIO
spinach,1304196135,5,A3VJUKZWK13TRI
whole wheat pasta,1304488608,3,AB4OYPWGHYAPO
turkey,1304482685,4,A2SIAYDK7GG7QA
mint,1304651347,1,A1JCFYU0BE7XTI
mint,1304651347,5,A3G5OBREQKB7FR
ham,1304665784,4,A2K8SAFPHOJSG9
avocado,733001998,5,A3GJFDRP3Q8GV5
cream,7535842801,2,A1B9QR40IL84M4
cauliflower,6165151329,2,A1ONB0P2P4V81E
meatballs,1304511146,2,A34EQAIKKUWYYW
parmesan cheese,1304622223,4,A1B93VD33V6JGK
bacon,6152000416,2,A1HGNPI5XWPA5C
cauliflower,6165151329,2,AABAFCMZHEO1U
protein bar,5297000963,5,A3KK59I1TY3MRB
ketchup,7119018714,4,A3UQXHI88S7XAX
burgers,1304482596,2,ATLDUADWJMTT0
parmesan cheese,1304622223,3,AUM9K0KZGK653
cookies,1304511124,3,A3I1F82WEKU6PG
honey,1304174778,5,A2Y4DGV80FJKWD
herb & pepper,1304622460,4,A9ZWBJK55DLZ9
sparkling water,1304622452,3,A3BKEDXQG5HLRR
strawberries,5357955832,5,A3HMLMXJ5YQURK
barbecue sauce,6041134511,4,A3UTG1EE19J916
ham,1304665784,4,ADWMDQ9CFNTA1
chili,6041134494,3,A39J2GNAMPZF2W
yams,1304139220,1,AAGYIGVSH2MIX
chocolate bread,6022600812,3,A36F3MHL9JD8ET
cake,4057362797,4,AWHWO1LUI8J1X
almonds,558925278,4,A2XTD715SMBVX3
salmon,1304196046,2,A1RON1NZIGQNBO
burgers,1304482596,3,A2LWZYTCZ9IDRV
escalope,1304624498,5,A2MD9XAN2I6SE5
butter,1987958179,5,AA394CGT3GNYH
toothpaste,6175005570,2,A9MYCYZT8EMMX
cooking oil,3227001381,4,A33WIH2J5U3UXL
nonfat milk,5357955751,4,ATX9OC5P7XBM0
burgers,1304482596,3,A1XQFWZJBKLEER
strong cheese,4057362886,2,A2ORHBGD20H0OH
white wine,6167061580,5,AQ3DINQH0WH46
brownies,6022600790,4,A1AULGMNH7SO2V
honey,1304174778,2,A45MRF677Z7PX
whole weat flour,1304139212,4,A1G56R3VVU6VRE
bacon,6152000416,4,A2M7AR6AFHZ62R
meatballs,1304511146,3,A1NIA6OW0N4LOO
extra dark chocolate,6165290582,1,A3ARZHCCRQRHRA
hand protein bar,7538650584,2,A12R85X0ED2JUQ
french fries,1304511081,2,A1KEIWYH8085EZ
soda,5357956111,3,A14D2QHC2B1NQN
napkins,7883633309,1,A1ZB60L19B5YZT
mint green tea,6117036094,2,ALLPYLE7WAY1L
body spray,7539914718,5,A2I8WY04NM1FR
protein bar,5297000963,1,A1U94C08ZTAYE
sparkling water,1304622452,1,A3827WHBKQQF8T
carrots,1906987238,5,ABH3MVCY6IGA9
almonds,558925278,5,A34FMN6PYDDU6V
chocolate bread,6022600812,5,AP238VB80KHTC
cauliflower,6165151329,1,A1GNZ4F1S6VTSH
herb & pepper,1304622460,1,ATRSMN161M9GU
chutney,1304482634,4,AVOF2TL7T400U
sandwich,4057368825,1,A3DPSWDPSG2LTE
salt,4057362843,2,A3HH9WA1LOMK9P
oil,3602116004,2,A2FYGUHALQQYK8
water spray,7842953384,3,AXBDO994983U6
mineral water,1304174905,2,A2E9OLOQRK7M8T
strong cheese,4057362886,1,A2J7HM7CIZ3CTD
fresh bread,6022600744,5,A17O4CBSO0SKB7
cake,4057362797,2,A3LURPBMK4ZDIR
fresh bread,6022600744,4,A3L7YV2UCQ7ZX
avocado,733001998,5,A2T2Y8FW0NLILV
chutney,1304482634,3,A2PZOIS5NOHEA
napkins,7883633309,3,A3GFGEY12ATN4G
carrots,1906987238,4,AYYB9EFFG2GVA
muffins,1403790965,5,A2IW10BPHCYQG2
antioxydant juice,1304196062,5,A2D3A9A58X5RMZ
bacon,6152000416,5,A3GA66GJ70SG7A
fresh tuna,1304622665,2,A35PF7XADVB60C
corn,6022600685,4,A2CVC21HIZ1PO7
dessert wine,5357956227,1,AG0MJ41NXPM35
bramble,5357955743,3,A2OHAJBHJK2Y3E
escalope,1304624498,2,A3SR4T76JKA0QR
tomato juice,1304146537,3,A2FB1KU4IY812V
melons,6175005589,4,A2285KGCYXO71H
parmesan cheese,1304622223,5,A16D9H9KJCRV1Y
mushroom cream sauce,5357955905,1,A2P19WZ6WD2OZK
bacon,6152000416,1,AKRUFGYZHI8P1
green tea,1304168522,4,A28H72UFHPN9QN
bacon,6152000416,4,A2DMIEUMKD3VYD
sandwich,4057368825,2,A2Z89FDEA8TLZ2
burger sauce,5357955454,1,A1KHY2OJNT409Z
salt,4057362843,1,A33MKXDOOI6T0R
honey,1304174778,2,A2SZCH2I05ZETG
cooking oil,3227001381,4,AK4E5J6IVE11R
chutney,1304482634,3,A1KQ79CU1EA754
napkins,7883633309,1,AGBK2UBSBV0OR
oil,3602116004,3,A3K5ZI737LDUOG
babies food,6169040335,4,APKI65S1D3AHW
mayonnaise,5357954771,4,A1XMC5AMIQKVJV
frozen smoothie,1304196070,3,AXJAR4KM54KVW
strawberries,5357955832,1,A1FOI078VYL0BP
frozen vegetables,1304511073,4,A19VPNGSJK19PE
meatballs,1304511146,3,A396ZSFP8XV4O1
energy bar,1304622657,5,A1ZKE84PVHR3N9
gums,5357955948,1,AIQMY3PN8ZF9
chutney,1304482634,1,A28PWHLR92QPQS
avocado,733001998,4,A27XYPIP5FQUZT
fresh bread,6022600744,1,A2TV0VZJI1ZD33
salad,1304174867,3,A3374Z6CYWF8YK
carrots,1906987238,2,A1O8JBGRANCVEO
burger sauce,5357955454,2,AA75INOMAHULX
tea,7883527428,1,A1RFITZDNVIA0T
turkey,1304482685,4,A5GI8R9A9IFV3
soup,1304495396,5,A3LEGZWFK44DJ8
whole wheat pasta,1304488608,4,A1VW4D5B59VZQW
strong cheese,4057362886,5,A3VMD3B59TAB85
carrots,1906987238,5,AM6TZU9POUAL
escalope,1304624498,2,AVYRG8E15WAK7
ground beef,1304622428,3,A1D6EV5BKMM8OU
muffins,1403790965,3,A4BTNUSVHTE0I
french fries,1304511081,5,A1EVAE0Q2E2V0K
frozen smoothie,1304196070,2,A2DO226S09AIEG
babies food,6169040335,3,A32AIFEBI1X4MR
fromage blanc,6022600804,5,A248P6F309UXRF
light mayo,3222000565,4,A2F1CMMQ2M7IIQ
cider,5357955314,2,A2575DBNU90OA6
toothpaste,6175005570,4,A10GKM76NOQLGE
oatmeal,7800558258,2,AH7S8WUFHIBIC
whole wheat rice,4057363823,5,A3HDFRFKJAGS97
hand protein bar,7538650584,1,A258GDNRBC6BC1
tomato juice,1304146537,2,A2PV4WPV010BDP
whole wheat rice,4057363823,5,AWXLQX6FSEZA1
black tea,6117043058,5,AHH534KJMCNRF
shrimp,205616461,1,AXBF3OLBP9QP6
mint,1304651347,2,A2A6TB2DZ99DB
bramble,5357955743,2,A3GDFAUEOR245Y
french fries,1304511081,3,A3RUXBGZOQLC1G
hand protein bar,7538650584,2,A15UJADUAS68JI
mashed potato,6040652705,4,A29UK7GM2HXMIE
salmon,1304196046,5,A2FE974F8E51WC
energy drink,1304146434,1,A2BYP56Q0QBU1Z
almonds,558925278,1,A2QD105KDRZ46J
strong cheese,4057362886,4,A1XZVQED7H3403
almonds,558925278,5,A3E1969PZ33LO9
tomato sauce,1304624544,1,A1LJ2H84ERZ9SA
water spray,7842953384,2,A1AM1BP28NQXLF
whole wheat pasta,1304488608,1,AV03O68PRMGJE
clothes accessories,1304651029,3,A7FPJ94ABSYM9
water spray,7842953384,3,A2V37AQ1VOMBH0
fresh bread,6022600744,3,A3UN53B7B5WV5X
milk,3292000971,3,A27D7TJZTU8B15
burgers,1304482596,2,AVWOHZE2VTGVJ
mayonnaise,5357954771,5,AQVFWCBC5AXZS
tea,7883527428,4,A3NDJI4IP8ICI9
almonds,558925278,3,A1SJ5LNTEM67RO
pickles,1304622622,5,AZYQEFB9Y5N22
ketchup,7119018714,1,A8QGU7RYBF5VY
almonds,558925278,2,ASWVTM2VOKKLO
gums,5357955948,3,A1QDJA5DFFAL6C
bacon,6152000416,4,A1T4QM0WQZ23L9
cereals,5357955972,3,A36UQ20T9VVUAW
strawberries,5357955832,3,A16OJ5ISFFKC34
bacon,6152000416,3,ATO4SYWWBB1QX
strong cheese,4057362886,3,A1QV5IH6HDRN0L
oil,3602116004,4,A1RFBE2LHNLHPI
oil,3602116004,1,A2LXAR7KEDFTJ9
mayonnaise,5357954771,4,A34YKNAF8ZQF57
pasta,1457982633,3,A2EP4HWJ0L6D5H
ham,1304665784,4,A1JZTT5WQU8O26
fresh tuna,1304622665,3,AV7TWUEV79X52
shampoo,6162071103,3,A22V34L77QYLGD
soup,1304495396,1,A3DWLT4X15P9PZ
eggs,1304511111,4,APYRY5W5KPXN7
whole wheat rice,4057363823,5,A11SDECT20DPAB
tomato sauce,1304624544,2,A31OFOZ9GET8AN
chicken,1451646526,3,A29FXZIZ598FDM
mushroom cream sauce,5357955905,2,A3E2GP3Z1EGVQ8
mushroom cream sauce,5357955905,2,A2AGYTSVLRSV5X
fromage blanc,6022600804,2,A3N2I59UQT85AI
bug spray,3423470476,4,A1E0IC983BZ9T5
blueberries,6162751473,2,A3GRZEZMPL515U
ham,1304665784,4,A3LEA0HZFBAFVS
cream,7535842801,2,A2CPYXQY7MN36Q
ketchup,7119018714,5,A2EK2CJNJUF7OQ
sparkling water,1304622452,4,AOKIUG9H8I8KU
cider,5357955314,4,A2GWNGQF9SHRE4
burgers,1304482596,2,A2ENHE4BV0AMQ1
cooking oil,3227001381,1,A3I0LI9N8KSNHG
spaghetti,1304511138,3,ABV67T136UXFQ
tomato juice,1304146537,2,A2EPPFVDAIDQSI
olive oil,1304351475,4,A1XJSB99WXLB11
oatmeal,7800558258,4,AC1FTP0718XJ2
tomatoes,1572671203,3,A2FGRVS5G82DF3
pet food,4057362967,5,A2QYQGE34MQ2KX
bacon,6152000416,1,A1RJZQBN9DC492
herb & pepper,1304622460,4,A2KI79THZD6NL1
dessert wine,5357956227,5,A3OIXDNDD9AGD4
zucchini,7806397051,5,A1OCP4Y8GQUQRK
burger sauce,5357955454,2,A10R4813UIW6GH
whole wheat rice,4057363823,1,A3N8V0AOIXAP6N
toothpaste,6175005570,2,A13UY6KF3KLR48
strong cheese,4057362886,4,AKW9T9A31BEGB
salmon,1304196046,1,A1HU9QLNJV9ZED
avocado,733001998,2,A2IAHS4CJDTUVO
asparagus,1304665704,2,A1KI7I8NRV3SIQ
blueberries,6162751473,3,AKSKAH1FHICQZ
energy drink,1304146434,1,A3I1T0KEU8YDBY
asparagus,1304665704,2,A3VEAEI9YT0GN6
fromage blanc,6022600804,5,A1R4UG6BNDBBOL
cottage cheese,1304140894,4,A2JIQP1H0N7NO5
brownies,6022600790,1,AKWRO5WFQ4I85
honey,1304174778,1,A1ALXIEJWSM3WX
red wine,1304511154,1,A10SBRHY5Z8FT3
mayonnaise,5357954771,3,A3K0Q7BLOD5P0X
cooking oil,3227001381,4,A3C5QQXTWQQARI
sparkling water,1304622452,4,A1E2DD77GZJWS0
nonfat milk,5357955751,3,A35DSJ5BVS8H2A
spinach,1304196135,3,A3LSRSY3F7CWPA
fresh tuna,1304622665,2,A1EQMKGBI0NK71
strawberries,5357955832,2,A1DGD9AGZNF6O9
pickles,1304622622,3,A29NE7F0K4WO86
toothpaste,6175005570,4,A2MQ9OGYO9PFGM
zucchini,7806397051,4,AAKT6MS1SVJDT
mineral water,1304174905,5,A3995A1MLGMSZK
carrots,1906987238,3,A2NU51KZVY9J9Z
honey,1304174778,3,A5VR137GUB7JQ
mint,1304651347,1,A33ZO6NTU56R7F
turkey,1304482685,5,A1CZJUWPTGMYU1
bug spray,3423470476,5,A1X5WU8A9F3CGU
rice,1304622193,4,AV7UMGQ691DK1
nonfat milk,5357955751,1,A2QOSIWDC04CQE
hand protein bar,7538650584,2,AFGSFCRCRTDZW
green tea,1304168522,1,A5I24CK8LXFGK
yams,1304139220,3,A1OUIKYDQEFYLD
gums,5357955948,1,A15X79PP60MX8I
olive oil,1304351475,5,A26VOR2AJIQACH
green tea,1304168522,2,A22O1W9O7GZ4HQ
whole wheat rice,4057363823,1,AHLGH2F0U2J1P
magazines,4057553908,2,A3BZHI48MZWE7D
parmesan cheese,1304622223,2,A2ZOBO61LUU9MX
tomato sauce,1304624544,4,AJB6NXJLATQLT
body spray,7539914718,5,A2Y03TL0BHT9GP
pet food,4057362967,5,A2K3J2X8KDY47N
magazines,4057553908,3,A1RZ3K1WJGL4NQ
mushroom cream sauce,5357955905,3,A2E3A2RVDKR771
whole weat flour,1304139212,2,AFBKNXXLDHAB1
low fat yogurt,1304146744,5,A3SRKLG52BYLUK
strong cheese,4057362886,3,A3PM6JNMDEVM7E
magazines,4057553908,2,A4VK8BMGESPI5
cider,5357955314,3,A1O0DIGKJ86BHF
tea,7883527428,1,A2BLA13SDC5T4
zucchini,7806397051,3,AMT0DCOCA21RP
spinach,1304196135,3,A1JM12YT8HJPIY
mint,1304651347,3,A3JQ6K6HMGJ1UJ
light mayo,3222000565,2,A1T6PQ4F5BMKLU
escalope,1304624498,4,A2M465PCYH4GO
french wine,1412759676,4,A285JA5679NN5R
whole weat flour,1304139212,1,AI0OVCUJR9OJ7
pasta,1457982633,1,A1HOHCNICEHXMS
whole wheat rice,4057363823,1,AFERMR9RNPIWQ
strawberries,5357955832,1,A1QWXTY2E1CL1M
chocolate,1304651088,1,A1W9QAR7P545IC
soda,5357956111,5,A2OABXN4XL95EZ
salt,4057362843,4,A19SYHAYNJ9JVK
gums,5357955948,3,A3UMZJNP10AYSY
barbecue sauce,6041134511,5,A12VP1FB3XFE3X
ham,1304665784,5,A13H09FTCEJ3DT
chutney,1304482634,5,A1DIFU982SVOWN
mint,1304651347,5,A2S5RNR6COYAET
cauliflower,6165151329,5,AY807FN55W64H
milk,3292000971,1,A3FZMX1TWGZBN2
cottage cheese,1304140894,4,AV8B99IXQ8Y5P
mayonnaise,5357954771,2,AEW1MYAVRF9AV
whole weat flour,1304139212,3,A3HLTS6OQ0FSEU
strong cheese,4057362886,1,A1Q9CAJYEXJVI5
protein bar,5297000963,4,A3CUXT1VPITD3Z
shrimp,205616461,4,A3N0MV3L54UYYM
eggplant,5357955867,2,A197BFZ8BSVSO2
soup,1304495396,5,A32HJYC8GF242S
strong cheese,4057362886,5,A18LPZUN80X919
fromage blanc,6022600804,5,A3HRQCE6UXGU6V
whole wheat rice,4057363823,1,A1IMIQYOBRBG34
ground beef,1304622428,5,A1VZ46Z02VRPY0
fromage blanc,6022600804,2,A3T5G7XZPODEXS
white wine,6167061580,5,A2IZAUI0ISLA85
tea,7883527428,2,A2W4RS26XT2O1S
bug spray,3423470476,5,A3KEZLJ59C1JVH
bacon,6152000416,2,AFCD4K00EGXOB
sandwich,4057368825,1,ALZWGAK15U76X
black tea,6117043058,4,A31EM66K6Z68KC
ketchup,7119018714,1,A3IACAOXMJ4AWJ
pet food,4057362967,2,AZLYAJ8XE443K
mint,1304651347,5,A17P9WVPU4V6PN
champagne,1304665720,3,AENZH8I66SN2H
antioxydant juice,1304196062,2,A2JY2G1Y276N9X
almonds,558925278,2,A3L5UVIK1WPW9
avocado,733001998,4,A2KKKT4H1IWSI1
gluten free bar,6041134473,4,ABRMU6JBX6RBG
chocolate,1304651088,4,A3EM0Y7C1USH9C
champagne,1304665720,4,A1LI7U7O30ZTS0
pasta,1457982633,3,A1R5SZCC41T6BS
turkey,1304482685,3,A1OJR3QWWI3SIP
cauliflower,6165151329,5,A27C38RA5ODEPM
black tea,6117043058,5,A38ZCQ9QE0M7VJ
cake,4057362797,2,A1CEEKM1DJNJLC
black tea,6117043058,4,AQA1M1H49DVEN
fresh tuna,1304622665,1,A24N4FKHGD7DWT
ground beef,1304622428,5,A2EKFM9X9O00QZ
gluten free bar,6041134473,2,A25FKNAQ44EIT9
honey,1304174778,4,A18IG4QUWXM3EK
champagne,1304665720,3,AEX8R21PA0SIT
shallot,1929099886,4,AIF5FN49UOUI2
babies food,6169040335,3,A1NUF0VO9F4DA5
mint,1304651347,2,A11KQ5BUQJQQXQ
tea,7883527428,1,A29UKEGELP56OH
ground beef,1304622428,5,A1DPZHFRQ0QO0L
escalope,1304624498,2,A2TBR7OFH9LCJH
muffins,1403790965,2,A17922269PBKN0
hot dogs,4057362894,1,A1CX180P3XV2LK
eggplant,5357955867,1,A2TQ5X2N533FUV
green beans,5357955786,5,A36FXHSXME1KHM
french fries,1304511081,2,A1PI3FNO5WDWT8
chocolate bread,6022600812,2,A30IJLUCHAUVXP
burger sauce,5357955454,3,A1A8S7LLTESNYX
clothes accessories,1304651029,5,A3O3J3ZTTBFFZL
body spray,7539914718,3,A3D6VUXMZD4MFJ
salad,1304174867,4,A25M5BYKVESDFV
eggplant,5357955867,5,A2OM0YG07EG46K
blueberries,6162751473,3,A2FD3OSAUO10KC
clothes accessories,1304651029,1,A12712009FURQ7
frozen smoothie,1304196070,3,A20K1KY98O39AJ
green beans,5357955786,5,A1WC62CBNGZ0JO
protein bar,5297000963,2,AV8NAHORFJ89L
ketchup,7119018714,2,AHO0EM3FIG4JN
salad,1304174867,4,A3UDBOJWNL60SI
tomato juice,1304146537,4,A35TXO343KBBA3
ketchup,7119018714,5,A2VLDZ8XJYETY6
dessert wine,5357956227,3,A3DLT0BMEE365A
almonds,558925278,3,A1OCZ3L1AYALDL
french wine,1412759676,2,A1YPM4GCO8I1W1
honey,1304174778,3,AOGJ43H5ZZPLM
shrimp,205616461,2,A1RD20XYLN12SH
tomato sauce,1304624544,1,A35X23L1HE949R
energy drink,1304146434,2,A3BNGLUQXZ1KKA
protein bar,5297000963,1,A1KGBY16OOW8B9
turkey,1304482685,5,A1FEU7BZ9KIN0G
almonds,558925278,1,A1MFI4ANYE70CO
strong cheese,4057362886,2,A2X84CP4G541QE
babies food,6169040335,3,A365JZ3HRICWVD
oatmeal,7800558258,1,A25RLARPMG0V4Q
oatmeal,7800558258,2,A3RQ6QXF6VQ6S6
clothes accessories,1304651029,4,ADI3IAXO8EH2E
grated cheese,1304651104,4,A3A1U6WSSNW70X
hand protein bar,7538650584,3,A3UMVASITREVNQ
blueberries,6162751473,1,A1MNSSE2ITIIGA
red wine,1304511154,1,AXNY2ZN9PZ6WT
carrots,1906987238,4,A1X8IHGTV6UAUA
gluten free bar,6041134473,3,AP8RB98O4BHCI
whole wheat pasta,1304488608,2,A1ZOSGXEP5AB8N
white wine,6167061580,3,AR1K8G3CGD1QI
bug spray,3423470476,2,A1I0KD965AM5Z6
energy bar,1304622657,2,A39LUXG3UUL7ER
rice,1304622193,2,A1I0UF9XDVW6LS
turkey,1304482685,5,A29CP88NRDGHP9
zucchini,7806397051,2,A2XTKRTDPMCSJH
grated cheese,1304651104,5,A13ZNKJNVW0ZWZ
herb & pepper,1304622460,2,A85T1DDMF4OMD
dessert wine,5357956227,2,A37J8XKLNOX2RO
pickles,1304622622,4,A1QSOTG7XORCGN
green grapes,762451459,4,A15VUTJ9QOJEEI
white wine,6167061580,4,A3G7GGKJY868TX
zucchini,7806397051,3,A2DETKKJK1ZO8F
ground beef,1304622428,4,A1AAJGGLN1YG5Q
protein bar,5297000963,5,AUYIPQDAHNOBK
bacon,6152000416,2,A3EN8SX1B1Z3IZ
white wine,6167061580,1,ADXA5B6FX59W8
cottage cheese,1304140894,5,AKJRFNIHPE3EI
energy bar,1304622657,3,A2SKNJGP1X7IE1
grated cheese,1304651104,1,A1UMLOFY7DN2Z6
mushroom cream sauce,5357955905,1,AGZSDV2ZYC7YW
chicken,1451646526,1,A3S5CEM6TF7I8S
energy bar,1304622657,5,A20LSQZJPJHB0H
energy drink,1304146434,3,A3317L1113QN7O
cream,7535842801,5,A3ABTLXPQP73TB
shrimp,205616461,5,A2P2FTA24RAFBA
napkins,7883633309,3,A2CB2CNAOCG97W
mint green tea,6117036094,3,A29WP9HRKLQS0D
bramble,5357955743,5,A3DXBLP5Q1KRQA
tomato sauce,1304624544,4,A3JRZEM49Z26XF
antioxydant juice,1304196062,4,A2S0G8DCA96BXJ
corn,6022600685,3,A1BIVBZ6OV1SU0
soup,1304495396,2,A3LGXU7YL8RPF0
green grapes,762451459,1,AH1Q6CFL3C8TR
honey,1304174778,4,A34Z2ZB23YJ452
shrimp,205616461,3,A5IYFBQ25IVN6
cottage cheese,1304140894,5,A1T7O0U15G2OXX
fromage blanc,6022600804,3,A1VIKBGCPW22YC
fresh bread,6022600744,1,A2U71ZBMQCJ7TC
cake,4057362797,3,A2EDV2NPKN69YM
dessert wine,5357956227,1,A3KOU7EJZX3Z3O
gluten free bar,6041134473,1,A3E3ZSEKGWFUGZ
blueberries,6162751473,4,A2A118C3EOJLL6
tea,7883527428,3,A29DZ36SLTMZOI
sandwich,4057368825,1,A3Q3PRW1YR3Q3Q
energy bar,1304622657,4,A36A5S1NI653AQ
cream,7535842801,5,A3EB7LZY4SO8S4
eggs,1304511111,2,A2IS0IGSQ79ECX
whole wheat rice,4057363823,3,A2H8Z04RWXZQ85
pet food,4057362967,3,A96GJTT3M3WYU
zucchini,7806397051,3,A1JB41F8U79KIE
clothes accessories,1304651029,1,A1PQ6KU1TUNNGL
bramble,5357955743,3,A2UIJN42ZLCW8S
blueberries,6162751473,4,A9EPRATZ1GW1F
cookies,1304511124,4,A32ZIX6JXPJX3O
mayonnaise,5357954771,1,A394ODETD69NJP
light cream,6053640972,4,A2S6E2EQ2CM7FG
spaghetti,1304511138,2,A1HX1D929O8PJD
shrimp,205616461,3,AB24Z8PTNQ33I
meatballs,1304511146,4,A3CMSS365AM46L
light mayo,3222000565,3,A1HSQHFM8V63BF
gums,5357955948,4,A2OBFNZFMB8R4F
antioxydant juice,1304196062,5,A26CIZL1C18YQH
yogurt cake,1304651118,4,A1TFQ2STVBDBUT
bramble,5357955743,4,AAXLAV096NKIL
escalope,1304624498,4,A277CKSB8I4VZW
yams,1304139220,4,A3OMRT3JNDDHU8
cereals,5357955972,3,A12229EA9OZZJM
green grapes,762451459,5,A2EDAQWOCTY40G
chocolate,1304651088,5,A1TMM08V2ZX5ST
green beans,5357955786,4,AED3WS57LEQ1B
dessert wine,5357956227,1,A1YA6EYCAF3UCE
cooking oil,3227001381,1,A1ESDW5VX6B73Q
brownies,6022600790,5,ACC4II22TY40E
magazines,4057553908,5,A5UQ7Y4PGN63T
pancakes,1879187396,3,A46TQBGKSLLY4
energy bar,1304622657,4,AVMNS3FP7YMU3
shrimp,205616461,5,A1F3O7497UYRUV
barbecue sauce,6041134511,5,A3ULP7B2QOVYRW
gluten free bar,6041134473,1,AV910Z21Q4DUR
cake,4057362797,5,A1S0YCERQMTLWX
ham,1304665784,3,A18GFWX5GYOU3F
french wine,1412759676,1,A2RAI0BVLV19UH
tomatoes,1572671203,3,AU5FVIIDW0VIF
vegetables mix,737104473,4,ATVBB0P7JPJE7
green grapes,762451459,4,A2VAHEBP5LECKG
cake,4057362797,1,A2CYGU98CZQNH5
tomato juice,1304146537,3,A1WVWKP2NO09BZ
ground beef,1304622428,1,A17XYI0YG5UHW3
flax seed,5357956014,1,ASDYXS80RUUO0
burger sauce,5357955454,5,A2X7QHR5ZQA0HR
vegetables mix,737104473,2,A3OFKO6HR06L0V
almonds,558925278,4,A3KL8WSLJPSWMR
brownies,6022600790,1,AHUQSDM26UH5C
yogurt cake,1304651118,3,ATJ6S9R0W10JS
energy bar,1304622657,1,A3KT64AAQTXIG0
whole wheat rice,4057363823,4,AMWWXJA8PUX1U
chutney,1304482634,4,A1Z6G0LOBCJQB4
mayonnaise,5357954771,3,A165V5XOD0LNSR
cereals,5357955972,2,A116ITN8WDR1M4
bacon,6152000416,1,A1WFDC6D0QXZYQ
energy bar,1304622657,5,A2SZVB853VZCAP
spinach,1304196135,1,A3EA0MI9BVJXBE
protein bar,5297000963,2,A1LAIQIVHMO1K7
chocolate bread,6022600812,2,A19C4WE5N9WJLU
cereals,5357955972,3,A3GWYPIMLSRQ7P
strong cheese,4057362886,4,AUHNJA6JGCTBT
burger sauce,5357955454,3,AJDANTTLD8MFD
cooking oil,3227001381,1,A1HCGIOWZR6ANG
red wine,1304511154,1,ANJZ5ZHBL3IW7
salad,1304174867,4,A1T6L23XRNG29L
burgers,1304482596,1,AJOB6PJUVTRPV
zucchini,7806397051,3,A1NUFF9K8QS800
hand protein bar,7538650584,5,A1GK2INST7GB8R
oatmeal,7800558258,2,A2L8AWOIWML9CH
eggs,1304511111,2,ATIRQXBP4EI6A
mushroom cream sauce,5357955905,5,A209TMH7LYEQ2E
shallot,1929099886,5,A2K0LCQYPQUIJZ
cookies,1304511124,3,A2ZJA6MEWOMOJ
french wine,1412759676,1,AE1TYBYU5DEO9
whole wheat pasta,1304488608,2,A2OAQJNHIBCZNY
light mayo,3222000565,5,A3U80NITRNK3H8
green tea,1304168522,4,A34I5YAH6R5S46
yogurt cake,1304651118,4,A2JIPZOSXOL8Z2
salt,4057362843,5,AQJGHMVO5X1BW
strawberries,5357955832,1,A37EU510VFU94X
red wine,1304511154,5,AN3JGQI2TTRR
bramble,5357955743,3,A3UL5IMEIU8LE2
mineral water,1304174905,5,A1ICCX3BW0LF2U
gluten free bar,6041134473,1,A1K0G3T86YMLCN
blueberries,6162751473,5,ACJFZTWV1JDX4
cooking oil,3227001381,3,AU6KEYBL3TP0W
green beans,5357955786,4,A3PYK302AW6T5G
nonfat milk,5357955751,3,A1Z2CRE6J1CJTK
gluten free bar,6041134473,2,A1FFN2X53EMZNW
champagne,1304665720,4,A2WJ1QHYKQLOJH
cookies,1304511124,1,A2N20UD9IPYRMT
turkey,1304482685,1,A3O3EWC47LHLR0
clothes accessories,1304651029,5,A1GEPOLRTX9VK1
hot dogs,4057362894,5,AGFK00WA60WTN
energy bar,1304622657,5,A34CQ14M1Y6WM0
cauliflower,6165151329,3,A18GH4M4IZF5DG
salt,4057362843,5,A14G2D00311D5G
napkins,7883633309,2,A332JM04UGCD99
pancakes,1879187396,5,A3IV9LLG3264F1
melons,6175005589,4,A5663WRAL9LZ7
mint green tea,6117036094,5,AIGO7WT50WPS8
bramble,5357955743,3,A1944K0ACKLRPO
light cream,6053640972,1,AHQIFXFV3A8LZ
bramble,5357955743,2,AMVOLO7IF3RHO
milk,3292000971,3,A8WDVBE6E7VGK
